fixture,code,class,measure,staff,voice,expectedPitch,generatedPitch,expectedOnset,generatedOnset,expectedDuration,generatedDuration,pitchDeltaSemitones,onsetDiffQuarters,durationDiffQuarters,clusterHint,likelyPipelineStage,source
piano-dense-advanced-vector,incorrect-chord,measure-structure,3,2,2,,,,,,,,,,chord-grouping,pitch_mapping,chord-integrity
piano-dense-advanced-vector,incorrect-chord,measure-structure,3,2,2,,,,,,,,,,chord-grouping,pitch_mapping,chord-integrity
piano-dense-advanced-vector,incorrect-chord,measure-structure,3,1,1,,,,,,,,,,chord-grouping,pitch_mapping,chord-integrity
piano-dense-advanced-vector,incorrect-pitch,pitch,4,1,1,D5,D#5,0.5,0.5,0.5,0.5,1,0,0,accidental-or-staff-position,accidental_state,event-match
piano-dense-advanced-vector,incorrect-pitch,pitch,4,1,1,A#4,A4,1.5,1.5,0.5,0.5,-1,0,0,accidental-or-staff-position,pitch_mapping,event-match
piano-dense-advanced-vector,incorrect-pitch,pitch,4,1,1,D5,D#5,1.5,1.5,0.5,0.5,1,0,0,accidental-or-staff-position,accidental_state,event-match
piano-dense-advanced-vector,incorrect-pitch,pitch,4,1,1,C5,C#5,2,2,0.5,0.5,1,0,0,accidental-or-staff-position,accidental_state,event-match
piano-dense-advanced-vector,incorrect-pitch,pitch,4,1,1,E5,F5,2,2,0.5,0.5,1,0,0,accidental-or-staff-position,pitch_mapping,event-match
piano-dense-advanced-vector,incorrect-pitch,pitch,4,1,1,A#4,A4,2.5,2.5,0.5,0.5,-1,0,0,accidental-or-staff-position,pitch_mapping,event-match
piano-dense-advanced-vector,incorrect-pitch,pitch,4,1,1,D5,D#5,2.5,2.5,0.5,0.5,1,0,0,accidental-or-staff-position,accidental_state,event-match
piano-dense-advanced-vector,incorrect-pitch,pitch,4,1,1,E5,F5,3,3,0.5,0.5,1,0,0,accidental-or-staff-position,accidental_state,event-match
piano-dense-advanced-vector,incorrect-pitch,pitch,4,1,1,D5,D#5,3.5,3.5,0.5,0.5,1,0,0,accidental-or-staff-position,accidental_state,event-match
piano-dense-advanced-vector,incorrect-pitch,pitch,4,1,1,G5,F5,2,2,0.5,0.5,-2,0,0,accidental-or-staff-position,pitch_mapping,event-match
piano-dense-advanced-vector,incorrect-pitch,pitch,4,1,1,C#5,F5,1,1,0.5,0.5,4,0,0,staff-pitch-assignment,pitch_mapping,event-match
piano-dense-advanced-vector,incorrect-chord,measure-structure,4,1,1,,,,,,,,,,chord-grouping,pitch_mapping,chord-integrity
piano-dense-advanced-vector,incorrect-chord,measure-structure,4,1,1,,,,,,,,,,chord-grouping,pitch_mapping,chord-integrity
piano-dense-advanced-vector,incorrect-chord,measure-structure,4,1,1,,,,,,,,,,chord-grouping,pitch_mapping,chord-integrity
piano-dense-advanced-vector,incorrect-chord,measure-structure,4,1,1,,,,,,,,,,chord-grouping,pitch_mapping,chord-integrity
piano-dense-advanced-vector,incorrect-chord,measure-structure,4,1,1,,,,,,,,,,chord-grouping,pitch_mapping,chord-integrity
piano-dense-advanced-vector,incorrect-chord,measure-structure,4,1,1,,,,,,,,,,chord-grouping,pitch_mapping,chord-integrity
piano-dense-advanced-vector,incorrect-chord,measure-structure,4,1,1,,,,,,,,,,chord-grouping,pitch_mapping,chord-integrity
piano-dense-advanced-vector,onset-mismatch,rhythm,5,1,1,D#5,D#5,1,0.5,0.5,0.5,0,0.5,0,voice-onset-assignment,rhythm_packing,event-match
piano-dense-advanced-vector,onset-mismatch,rhythm,5,1,1,F#5,F#5,1,1.5,0.5,0.5,0,0.5,0,voice-onset-assignment,rhythm_packing,event-match
piano-dense-advanced-vector,onset-mismatch,rhythm,5,1,1,G5,G5,1.5,2,0.5,0.5,0,0.5,0,voice-onset-assignment,rhythm_packing,event-match
piano-dense-advanced-vector,onset-mismatch,rhythm,5,1,1,F#5,F#5,2,2.5,0.5,0.5,0,0.5,0,voice-onset-assignment,rhythm_packing,event-match
piano-dense-advanced-vector,onset-mismatch,rhythm,5,1,1,D#5,D#5,3,3.5,0.5,0.5,0,0.5,0,voice-onset-assignment,rhythm_packing,event-match
piano-dense-advanced-vector,incorrect-pitch,pitch,5,1,1,B4,C5,0,0,0.5,0.5,1,0,0,accidental-or-staff-position,pitch_mapping,event-match
piano-dense-advanced-vector,incorrect-pitch,pitch,5,1,1,D5,C#5,2,2,0.5,0.5,-1,0,0,accidental-or-staff-position,pitch_mapping,event-match
piano-dense-advanced-vector,incorrect-pitch,pitch,5,1,1,C5,C#5,2.5,2.5,0.5,0.5,1,0,0,accidental-or-staff-position,accidental_state,event-match
piano-dense-advanced-vector,incorrect-pitch,pitch,5,1,1,G5,G#5,2.5,2.5,0.5,0.5,1,0,0,accidental-or-staff-position,accidental_state,event-match
piano-dense-advanced-vector,incorrect-pitch,pitch,5,1,1,F#5,F5,3,3,0.5,0.5,-1,0,0,accidental-or-staff-position,pitch_mapping,event-match
piano-dense-advanced-vector,incorrect-pitch,pitch,5,2,2,E3,F3,1,1,1,1,1,0,0,accidental-or-staff-position,pitch_mapping,event-match
piano-dense-advanced-vector,incorrect-pitch,pitch,5,1,1,C#5,C5,0.5,1,0.5,0.5,-1,0.5,0,accidental-or-staff-position,pitch_mapping,event-match
piano-dense-advanced-vector,onset-mismatch,rhythm,5,1,1,C#5,C5,0.5,1,0.5,0.5,-1,0.5,0,voice-onset-assignment,rhythm_packing,event-match
piano-dense-advanced-vector,incorrect-pitch,pitch,5,1,1,E5,F5,0.5,1,0.5,0.5,1,0.5,0,accidental-or-staff-position,accidental_state,event-match
piano-dense-advanced-vector,onset-mismatch,rhythm,5,1,1,E5,F5,0.5,1,0.5,0.5,1,0.5,0,voice-onset-assignment,rhythm_packing,event-match
piano-dense-advanced-vector,incorrect-pitch,pitch,5,1,1,E5,F5,1.5,2,0.5,0.5,1,0.5,0,accidental-or-staff-position,accidental_state,event-match
piano-dense-advanced-vector,onset-mismatch,rhythm,5,1,1,E5,F5,1.5,2,0.5,0.5,1,0.5,0,voice-onset-assignment,rhythm_packing,event-match
piano-dense-advanced-vector,incorrect-pitch,pitch,5,1,1,E5,C#5,2.5,3,0.5,0.5,-3,0.5,0,staff-pitch-assignment,pitch_mapping,event-match
piano-dense-advanced-vector,onset-mismatch,rhythm,5,1,1,E5,C#5,2.5,3,0.5,0.5,-3,0.5,0,voice-onset-assignment,rhythm_packing,event-match
piano-dense-advanced-vector,incorrect-pitch,pitch,5,1,1,D5,A4,0,0.5,0.5,0.5,-5,0.5,0,staff-pitch-assignment,pitch_mapping,event-match
piano-dense-advanced-vector,onset-mismatch,rhythm,5,1,1,D5,A4,0,0.5,0.5,0.5,-5,0.5,0,voice-onset-assignment,rhythm_packing,event-match
piano-dense-advanced-vector,incorrect-pitch,pitch,5,1,1,A5,C5,2,1.5,0.5,0.5,-9,0.5,0,staff-pitch-assignment,pitch_mapping,event-match
piano-dense-advanced-vector,onset-mismatch,rhythm,5,1,1,A5,C5,2,1.5,0.5,0.5,-9,0.5,0,voice-onset-assignment,rhythm_packing,event-match
piano-dense-advanced-vector,missing-note,pitch,5,1,1,E5,,3.5,,0.5,,,,,missing-or-extra-extraction,symbol_detection,event-match
piano-dense-advanced-vector,extra-note,pitch,5,1,1,,G4,,0,,0.5,,,,missing-or-extra-extraction,symbol_detection,event-match
piano-dense-advanced-vector,incorrect-chord,measure-structure,5,1,1,,,,,,,,,,chord-grouping,chord_grouping,chord-integrity
piano-dense-advanced-vector,incorrect-chord,measure-structure,5,1,1,,,,,,,,,,chord-grouping,pitch_mapping,chord-integrity
piano-dense-advanced-vector,incorrect-chord,measure-structure,5,1,1,,,,,,,,,,chord-grouping,pitch_mapping,chord-integrity
piano-dense-advanced-vector,incorrect-chord,measure-structure,5,1,1,,,,,,,,,,chord-grouping,pitch_mapping,chord-integrity
piano-dense-advanced-vector,incorrect-chord,measure-structure,5,1,1,,,,,,,,,,chord-grouping,chord_grouping,chord-integrity
piano-dense-advanced-vector,incorrect-chord,measure-structure,5,2,2,,,,,,,,,,chord-grouping,pitch_mapping,chord-integrity
piano-dense-advanced-vector,incorrect-chord,measure-structure,5,1,1,,,,,,,,,,chord-grouping,pitch_mapping,chord-integrity
piano-dense-advanced-vector,incorrect-chord,measure-structure,5,1,1,,,,,,,,,,chord-grouping,pitch_mapping,chord-integrity
piano-dense-advanced-vector,onset-mismatch,rhythm,6,1,1,C#5,C#5,0,0.5,0.5,0.5,0,0.5,0,voice-onset-assignment,rhythm_packing,event-match
piano-dense-advanced-vector,onset-mismatch,rhythm,6,1,1,D#5,D#5,0.5,0,0.5,0.5,0,0.5,0,voice-onset-assignment,rhythm_packing,event-match
piano-dense-advanced-vector,onset-mismatch,rhythm,6,1,1,G#5,G#5,1,1.5,0.5,0.5,0,0.5,0,voice-onset-assignment,rhythm_packing,event-match
piano-dense-advanced-vector,onset-mismatch,rhythm,6,1,1,F#5,F#5,1.5,2,0.5,0.5,0,0.5,0,voice-onset-assignment,rhythm_packing,event-match
piano-dense-advanced-vector,onset-mismatch,rhythm,6,1,1,A5,A5,1.5,2,0.5,0.5,0,0.5,0,voice-onset-assignment,rhythm_packing,event-match
piano-dense-advanced-vector,onset-mismatch,rhythm,6,1,1,G#5,G#5,2,2.5,0.5,0.5,0,0.5,0,voice-onset-assignment,rhythm_packing,event-match
piano-dense-advanced-vector,onset-mismatch,rhythm,6,1,1,F#5,F#5,2.5,3,0.5,0.5,0,0.5,0,voice-onset-assignment,rhythm_packing,event-match
piano-dense-advanced-vector,onset-mismatch,rhythm,6,1,1,F5,F5,3,2.5,0.5,0.5,0,0.5,0,voice-onset-assignment,rhythm_packing,event-match
piano-dense-advanced-vector,onset-mismatch,rhythm,6,1,1,F#5,F#5,3.5,3,0.5,0.5,0,0.5,0,voice-onset-assignment,rhythm_packing,event-match
piano-dense-advanced-vector,incorrect-pitch,pitch,6,1,1,A4,A#4,0,0,0.5,0.5,1,0,0,accidental-or-staff-position,accidental_state,event-match
piano-dense-advanced-vector,incorrect-pitch,pitch,6,1,1,B4,C5,0.5,0.5,0.5,0.5,1,0,0,accidental-or-staff-position,accidental_state,event-match
piano-dense-advanced-vector,incorrect-pitch,pitch,6,1,1,F#5,F5,0.5,0.5,0.5,0.5,-1,0,0,accidental-or-staff-position,pitch_mapping,event-match
piano-dense-advanced-vector,incorrect-pitch,pitch,6,1,1,D5,C#5,1.5,1.5,0.5,0.5,-1,0,0,accidental-or-staff-position,pitch_mapping,event-match
piano-dense-advanced-vector,incorrect-pitch,pitch,6,1,1,E5,D#5,2,2,0.5,0.5,-1,0,0,accidental-or-staff-position,pitch_mapping,event-match
piano-dense-advanced-vector,incorrect-pitch,pitch,6,1,1,D5,C#5,2.5,2.5,0.5,0.5,-1,0,0,accidental-or-staff-position,pitch_mapping,event-match
piano-dense-advanced-vector,incorrect-pitch,pitch,6,1,1,B4,C5,3.5,3.5,0.5,0.5,1,0,0,accidental-or-staff-position,accidental_state,event-match
piano-dense-advanced-vector,incorrect-pitch,pitch,6,1,1,D#5,C#5,3.5,3.5,0.5,0.5,-2,0,0,accidental-or-staff-position,pitch_mapping,event-match
piano-dense-advanced-vector,incorrect-pitch,pitch,6,1,1,G#5,F5,3,3.5,0.5,0.5,-3,0.5,0,staff-pitch-assignment,pitch_mapping,event-match
piano-dense-advanced-vector,onset-mismatch,rhythm,6,1,1,G#5,F5,3,3.5,0.5,0.5,-3,0.5,0,voice-onset-assignment,rhythm_packing,event-match
piano-dense-advanced-vector,incorrect-pitch,pitch,6,1,1,E5,A#4,0,0,0.5,0.5,-6,0,0,staff-pitch-assignment,pitch_mapping,event-match
piano-dense-advanced-vector,incorrect-pitch,pitch,6,1,1,B5,D#5,2,1.5,0.5,0.5,-8,0.5,0,staff-pitch-assignment,pitch_mapping,event-match
piano-dense-advanced-vector,onset-mismatch,rhythm,6,1,1,B5,D#5,2,1.5,0.5,0.5,-8,0.5,0,voice-onset-assignment,rhythm_packing,event-match
piano-dense-advanced-vector,missing-note,pitch,6,1,1,A5,,2.5,,0.5,,,,,missing-or-extra-extraction,symbol_detection,event-match
piano-dense-advanced-vector,extra-note,pitch,6,1,1,,G5,,1,,0.5,,,,missing-or-extra-extraction,symbol_detection,event-match
piano-dense-advanced-vector,incorrect-chord,measure-structure,6,1,1,,,,,,,,,,chord-grouping,chord_grouping,chord-integrity
piano-dense-advanced-vector,incorrect-chord,measure-structure,6,1,1,,,,,,,,,,chord-grouping,pitch_mapping,chord-integrity
piano-dense-advanced-vector,incorrect-chord,measure-structure,6,1,1,,,,,,,,,,chord-grouping,pitch_mapping,chord-integrity
piano-dense-advanced-vector,incorrect-chord,measure-structure,6,1,1,,,,,,,,,,chord-grouping,pitch_mapping,chord-integrity
piano-dense-advanced-vector,incorrect-chord,measure-structure,6,1,1,,,,,,,,,,chord-grouping,pitch_mapping,chord-integrity
piano-dense-advanced-vector,incorrect-chord,measure-structure,6,1,1,,,,,,,,,,chord-grouping,pitch_mapping,chord-integrity
piano-dense-advanced-vector,incorrect-chord,measure-structure,6,1,1,,,,,,,,,,chord-grouping,chord_grouping,chord-integrity
piano-dense-advanced-vector,incorrect-chord,measure-structure,6,1,1,,,,,,,,,,chord-grouping,pitch_mapping,chord-integrity
piano-dense-advanced-vector,onset-mismatch,rhythm,7,1,1,D#5,D#5,1,1.5,0.5,0.5,0,0.5,0,voice-onset-assignment,rhythm_packing,event-match
piano-dense-advanced-vector,onset-mismatch,rhythm,7,1,1,A#5,A#5,1,1.5,0.5,0.5,0,0.5,0,voice-onset-assignment,rhythm_packing,event-match
piano-dense-advanced-vector,onset-mismatch,rhythm,7,1,1,E5,E5,1.5,2,0.5,0.5,0,0.5,0,voice-onset-assignment,rhythm_packing,event-match
piano-dense-advanced-vector,onset-mismatch,rhythm,7,1,1,G#5,G#5,1.5,1,0.5,0.5,0,0.5,0,voice-onset-assignment,rhythm_packing,event-match
piano-dense-advanced-vector,onset-mismatch,rhythm,7,1,1,F#5,F#5,2,1.5,0.5,0.5,0,0.5,0,voice-onset-assignment,rhythm_packing,event-match
piano-dense-advanced-vector,onset-mismatch,rhythm,7,1,1,A#5,A#5,2,2.5,0.5,0.5,0,0.5,0,voice-onset-assignment,rhythm_packing,event-match
piano-dense-advanced-vector,onset-mismatch,rhythm,7,1,1,G#5,G#5,3.5,3,0.5,0.5,0,0.5,0,voice-onset-assignment,rhythm_packing,event-match
piano-dense-advanced-vector,incorrect-pitch,pitch,7,1,1,B4,C5,0,0,0.5,0.5,1,0,0,accidental-or-staff-position,accidental_state,event-match
piano-dense-advanced-vector,incorrect-pitch,pitch,7,1,1,G5,G#5,1,1,0.5,0.5,1,0,0,accidental-or-staff-position,accidental_state,event-match
piano-dense-advanced-vector,incorrect-pitch,pitch,7,1,1,G5,G#5,3,3,0.5,0.5,1,0,0,accidental-or-staff-position,accidental_state,event-match
piano-dense-advanced-vector,incorrect-pitch,pitch,7,1,1,F5,E5,3.5,3.5,0.5,0.5,-1,0,0,accidental-or-staff-position,pitch_mapping,event-match
piano-dense-advanced-vector,incorrect-pitch,pitch,7,1,1,D#5,C#5,0,0,0.5,0.5,-2,0,0,accidental-or-staff-position,pitch_mapping,event-match
piano-dense-advanced-vector,incorrect-pitch,pitch,7,1,1,E5,F#5,2.5,2.5,0.5,0.5,2,0,0,accidental-or-staff-position,pitch_mapping,event-match
piano-dense-advanced-vector,incorrect-pitch,pitch,7,1,1,D#5,C#5,3,3,0.5,0.5,-2,0,0,accidental-or-staff-position,pitch_mapping,event-match
piano-dense-advanced-vector,incorrect-pitch,pitch,7,2,2,B3,A3,0,0,1,1,-2,0,0,accidental-or-staff-position,pitch_mapping,event-match
piano-dense-advanced-vector,incorrect-pitch,pitch,7,1,1,F#5,G#5,0,0.5,0.5,0.5,2,0.5,0,accidental-or-staff-position,pitch_mapping,event-match
piano-dense-advanced-vector,onset-mismatch,rhythm,7,1,1,F#5,G#5,0,0.5,0.5,0.5,2,0.5,0,voice-onset-assignment,rhythm_packing,event-match
piano-dense-advanced-vector,incorrect-pitch,pitch,7,1,1,B5,G#5,1.5,2,0.5,0.5,-3,0.5,0,staff-pitch-assignment,pitch_mapping,event-match
piano-dense-advanced-vector,onset-mismatch,rhythm,7,1,1,B5,G#5,1.5,2,0.5,0.5,-3,0.5,0,voice-onset-assignment,rhythm_packing,event-match
piano-dense-advanced-vector,incorrect-pitch,pitch,7,1,1,F5,C#5,0.5,1,0.5,0.5,-4,0.5,0,staff-pitch-assignment,pitch_mapping,event-match
piano-dense-advanced-vector,onset-mismatch,rhythm,7,1,1,F5,C#5,0.5,1,0.5,0.5,-4,0.5,0,voice-onset-assignment,rhythm_packing,event-match
piano-dense-advanced-vector,incorrect-pitch,pitch,7,1,1,A#5,F#5,3,3.5,0.5,0.5,-4,0.5,0,staff-pitch-assignment,pitch_mapping,event-match
piano-dense-advanced-vector,onset-mismatch,rhythm,7,1,1,A#5,F#5,3,3.5,0.5,0.5,-4,0.5,0,voice-onset-assignment,rhythm_packing,event-match
piano-dense-advanced-vector,missing-note,pitch,7,1,1,B5,,2.5,,0.5,,,,,missing-or-extra-extraction,symbol_detection,event-match
piano-dense-advanced-vector,extra-note,pitch,7,1,1,,A#5,,0,,0.5,,,,missing-or-extra-extraction,symbol_detection,event-match
piano-dense-advanced-vector,incorrect-chord,measure-structure,7,1,1,,,,,,,,,,chord-grouping,pitch_mapping,chord-integrity
piano-dense-advanced-vector,incorrect-chord,measure-structure,7,1,1,,,,,,,,,,chord-grouping,chord_grouping,chord-integrity
piano-dense-advanced-vector,incorrect-chord,measure-structure,7,1,1,,,,,,,,,,chord-grouping,pitch_mapping,chord-integrity
piano-dense-advanced-vector,incorrect-chord,measure-structure,7,2,2,,,,,,,,,,chord-grouping,pitch_mapping,chord-integrity
piano-dense-advanced-vector,incorrect-chord,measure-structure,7,1,1,,,,,,,,,,chord-grouping,pitch_mapping,chord-integrity
piano-dense-advanced-vector,incorrect-chord,measure-structure,7,1,1,,,,,,,,,,chord-grouping,pitch_mapping,chord-integrity
piano-dense-advanced-vector,incorrect-chord,measure-structure,7,1,1,,,,,,,,,,chord-grouping,chord_grouping,chord-integrity
piano-dense-advanced-vector,incorrect-chord,measure-structure,7,1,1,,,,,,,,,,chord-grouping,pitch_mapping,chord-integrity
piano-dense-advanced-vector,onset-mismatch,rhythm,8,1,1,E5,E5,0,0.5,0.5,0.5,0,0.5,0,voice-onset-assignment,rhythm_packing,event-match
piano-dense-advanced-vector,onset-mismatch,rhythm,8,1,1,D5,D5,0.5,0,0.5,0.5,0,0.5,0,voice-onset-assignment,rhythm_packing,event-match
piano-dense-advanced-vector,onset-mismatch,rhythm,8,1,1,F#5,F#5,0.5,0,0.5,0.5,0,0.5,0,voice-onset-assignment,rhythm_packing,event-match
piano-dense-advanced-vector,onset-mismatch,rhythm,8,1,1,A5,A5,0.5,1,0.5,0.5,0,0.5,0,voice-onset-assignment,rhythm_packing,event-match
piano-dense-advanced-vector,onset-mismatch,rhythm,8,1,1,E5,E5,1,1.5,0.5,0.5,0,0.5,0,voice-onset-assignment,rhythm_packing,event-match
piano-dense-advanced-vector,onset-mismatch,rhythm,8,1,1,G#5,G#5,1,0.5,0.5,0.5,0,0.5,0,voice-onset-assignment,rhythm_packing,event-match
piano-dense-advanced-vector,onset-mismatch,rhythm,8,1,1,B5,B5,1,1.5,0.5,0.5,0,0.5,0,voice-onset-assignment,rhythm_packing,event-match
piano-dense-advanced-vector,onset-mismatch,rhythm,8,1,1,A5,A5,1.5,2,0.5,0.5,0,0.5,0,voice-onset-assignment,rhythm_packing,event-match
piano-dense-advanced-vector,onset-mismatch,rhythm,8,1,1,C6,C6,1.5,2,0.5,0.5,0,0.5,0,voice-onset-assignment,rhythm_packing,event-match
piano-dense-advanced-vector,onset-mismatch,rhythm,8,1,1,A5,A5,2.5,3,0.5,0.5,0,0.5,0,voice-onset-assignment,rhythm_packing,event-match
piano-dense-advanced-vector,onset-mismatch,rhythm,8,1,1,E5,E5,3,3.5,0.5,0.5,0,0.5,0,voice-onset-assignment,rhythm_packing,event-match
piano-dense-advanced-vector,onset-mismatch,rhythm,8,1,1,G#5,G#5,3,2.5,0.5,0.5,0,0.5,0,voice-onset-assignment,rhythm_packing,event-match
piano-dense-advanced-vector,onset-mismatch,rhythm,8,1,1,D5,D5,3.5,3,0.5,0.5,0,0.5,0,voice-onset-assignment,rhythm_packing,event-match
piano-dense-advanced-vector,onset-mismatch,rhythm,8,1,1,F#5,F#5,3.5,3,0.5,0.5,0,0.5,0,voice-onset-assignment,rhythm_packing,event-match
piano-dense-advanced-vector,incorrect-pitch,pitch,8,1,1,G5,F#5,2,2,0.5,0.5,-1,0,0,accidental-or-staff-position,pitch_mapping,event-match
piano-dense-advanced-vector,incorrect-pitch,pitch,8,1,1,A5,G#5,3.5,3.5,0.5,0.5,-1,0,0,accidental-or-staff-position,pitch_mapping,event-match
piano-dense-advanced-vector,incorrect-pitch,pitch,8,1,1,F5,F#5,1.5,1,0.5,0.5,1,0.5,0,accidental-or-staff-position,accidental_state,event-match
piano-dense-advanced-vector,onset-mismatch,rhythm,8,1,1,F5,F#5,1.5,1,0.5,0.5,1,0.5,0,voice-onset-assignment,rhythm_packing,event-match
piano-dense-advanced-vector,incorrect-pitch,pitch,8,1,1,F5,G#5,2.5,2.5,0.5,0.5,3,0,0,staff-pitch-assignment,pitch_mapping,event-match
piano-dense-advanced-vector,incorrect-pitch,pitch,8,1,1,B5,G#5,2,1.5,0.5,0.5,-3,0.5,0,staff-pitch-assignment,pitch_mapping,event-match
piano-dense-advanced-vector,onset-mismatch,rhythm,8,1,1,B5,G#5,2,1.5,0.5,0.5,-3,0.5,0,voice-onset-assignment,rhythm_packing,event-match
piano-dense-advanced-vector,incorrect-pitch,pitch,8,1,1,G5,C5,0,0.5,0.5,0.5,-7,0.5,0,staff-pitch-assignment,pitch_mapping,event-match
piano-dense-advanced-vector,onset-mismatch,rhythm,8,1,1,G5,C5,0,0.5,0.5,0.5,-7,0.5,0,voice-onset-assignment,rhythm_packing,event-match
piano-dense-advanced-vector,incorrect-pitch,pitch,8,1,1,B5,C5,3,3.5,0.5,0.5,-11,0.5,0,staff-pitch-assignment,pitch_mapping,event-match
piano-dense-advanced-vector,onset-mismatch,rhythm,8,1,1,B5,C5,3,3.5,0.5,0.5,-11,0.5,0,voice-onset-assignment,rhythm_packing,event-match
piano-dense-advanced-vector,missing-note,pitch,8,1,1,D6,,2,,0.5,,,,,missing-or-extra-extraction,symbol_detection,event-match
piano-dense-advanced-vector,extra-note,pitch,8,1,1,,D5,,1,,0.5,,,,missing-or-extra-extraction,symbol_detection,event-match
piano-dense-advanced-vector,incorrect-chord,measure-structure,8,1,1,,,,,,,,,,chord-grouping,pitch_mapping,chord-integrity
piano-dense-advanced-vector,incorrect-chord,measure-structure,8,1,1,,,,,,,,,,chord-grouping,pitch_mapping,chord-integrity
piano-dense-advanced-vector,incorrect-chord,measure-structure,8,1,1,,,,,,,,,,chord-grouping,chord_grouping,chord-integrity
piano-dense-advanced-vector,incorrect-chord,measure-structure,8,1,1,,,,,,,,,,chord-grouping,pitch_mapping,chord-integrity
piano-dense-advanced-vector,incorrect-chord,measure-structure,8,1,1,,,,,,,,,,chord-grouping,pitch_mapping,chord-integrity
piano-dense-advanced-vector,incorrect-chord,measure-structure,8,1,1,,,,,,,,,,chord-grouping,pitch_mapping,chord-integrity
piano-dense-advanced-vector,incorrect-chord,measure-structure,8,1,1,,,,,,,,,,chord-grouping,chord_grouping,chord-integrity
piano-dense-advanced-vector,missing-accent,articulation,1,,,,,,,,,,,,articulation,articulation glyph association,evaluator-compact
piano-dense-advanced-vector,tempo-mismatch,interpretation,1,,,,,,,,,,,,other,unknown / late MusicXML,evaluator-compact
piano-dense-advanced-vector,missing-accent,articulation,3,,,,,,,,,,,,articulation,articulation glyph association,evaluator-compact
piano-dense-advanced-vector,missing-accent,articulation,5,,,,,,,,,,,,articulation,articulation glyph association,evaluator-compact
piano-dense-advanced-vector,missing-accent,articulation,6,,,,,,,,,,,,articulation,articulation glyph association,evaluator-compact
piano-dense-advanced-vector,missing-accent,articulation,7,,,,,,,,,,,,articulation,articulation glyph association,evaluator-compact
piano-dense-advanced-vector,missing-accent,articulation,8,,,,,,,,,,,,articulation,articulation glyph association,evaluator-compact
