fixture,code,class,measure,staff,voice,expectedPitch,generatedPitch,expectedOnset,generatedOnset,expectedDuration,generatedDuration,pitchDeltaSemitones,onsetDiffQuarters,durationDiffQuarters,clusterHint,likelyPipelineStage,source
guitar-standard-chords-vector,incorrect-pitch,pitch,1,1,1,F#4,F4,0.5,0.5,0.5,0.5,-1,0,0,accidental-or-staff-position,pitch_mapping,event-match
guitar-standard-chords-vector,onset-mismatch,rhythm,1,1,1,E4,E4,2,1.75,1,0.25,0,0.25,0.75,voice-onset-assignment,rhythm_packing,event-match
guitar-standard-chords-vector,duration-mismatch,rhythm,1,1,1,E4,E4,2,1.75,1,0.25,0,0.25,0.75,duration-inference,duration_inference,event-match
guitar-standard-chords-vector,onset-mismatch,rhythm,1,1,1,G4,G4,2,1.75,1,0.25,0,0.25,0.75,voice-onset-assignment,rhythm_packing,event-match
guitar-standard-chords-vector,duration-mismatch,rhythm,1,1,1,G4,G4,2,1.75,1,0.25,0,0.25,0.75,duration-inference,duration_inference,event-match
guitar-standard-chords-vector,incorrect-chord,measure-structure,1,1,1,,,,,,,,,,chord-grouping,pitch_mapping,chord-integrity
guitar-standard-chords-vector,onset-mismatch,rhythm,2,1,1,B3,B3,3,2.75,1,1,0,0.25,0,voice-onset-assignment,rhythm_packing,event-match
guitar-standard-chords-vector,onset-mismatch,rhythm,2,1,1,E4,E4,3,2.75,1,1,0,0.25,0,voice-onset-assignment,rhythm_packing,event-match
guitar-standard-chords-vector,onset-mismatch,rhythm,2,1,1,B3,B3,0,0.5,0.5,0.5,0,0.5,0,voice-onset-assignment,rhythm_packing,event-match
guitar-standard-chords-vector,onset-mismatch,rhythm,2,1,1,E4,E4,0,0.5,0.5,0.5,0,0.5,0,voice-onset-assignment,rhythm_packing,event-match
guitar-standard-chords-vector,onset-mismatch,rhythm,2,1,1,C#4,C#4,0.5,1,0.5,0.25,0,0.5,0.25,voice-onset-assignment,rhythm_packing,event-match
guitar-standard-chords-vector,duration-mismatch,rhythm,2,1,1,C#4,C#4,0.5,1,0.5,0.25,0,0.5,0.25,duration-inference,duration_inference,event-match
guitar-standard-chords-vector,onset-mismatch,rhythm,2,1,1,F#4,F#4,0.5,1,0.5,0.25,0,0.5,0.25,voice-onset-assignment,rhythm_packing,event-match
guitar-standard-chords-vector,duration-mismatch,rhythm,2,1,1,F#4,F#4,0.5,1,0.5,0.25,0,0.5,0.25,duration-inference,duration_inference,event-match
guitar-standard-chords-vector,onset-mismatch,rhythm,2,1,1,B3,B3,1,1.5,1,0.5,0,0.5,0.5,voice-onset-assignment,rhythm_packing,event-match
guitar-standard-chords-vector,duration-mismatch,rhythm,2,1,1,B3,B3,1,1.5,1,0.5,0,0.5,0.5,duration-inference,duration_inference,event-match
guitar-standard-chords-vector,onset-mismatch,rhythm,2,1,1,E4,E4,1,1.5,1,0.5,0,0.5,0.5,voice-onset-assignment,rhythm_packing,event-match
guitar-standard-chords-vector,duration-mismatch,rhythm,2,1,1,E4,E4,1,1.5,1,0.5,0,0.5,0.5,duration-inference,duration_inference,event-match
guitar-standard-chords-vector,onset-mismatch,rhythm,3,1,1,G3,G3,3,2.75,1,1,0,0.25,0,voice-onset-assignment,rhythm_packing,event-match
guitar-standard-chords-vector,onset-mismatch,rhythm,3,1,1,B3,B3,3,2.75,1,1,0,0.25,0,voice-onset-assignment,rhythm_packing,event-match
guitar-standard-chords-vector,onset-mismatch,rhythm,3,1,1,E4,E4,3,2.75,1,1,0,0.25,0,voice-onset-assignment,rhythm_packing,event-match
guitar-standard-chords-vector,onset-mismatch,rhythm,3,1,1,A3,A3,0.5,1,0.5,0.5,0,0.5,0,voice-onset-assignment,rhythm_packing,event-match
guitar-standard-chords-vector,onset-mismatch,rhythm,3,1,1,C#4,C#4,0.5,1,0.5,0.5,0,0.5,0,voice-onset-assignment,rhythm_packing,event-match
guitar-standard-chords-vector,onset-mismatch,rhythm,3,1,1,G3,G3,1,0.75,1,0.25,0,0.25,0.75,voice-onset-assignment,rhythm_packing,event-match
guitar-standard-chords-vector,duration-mismatch,rhythm,3,1,1,G3,G3,1,0.75,1,0.25,0,0.25,0.75,duration-inference,duration_inference,event-match
guitar-standard-chords-vector,onset-mismatch,rhythm,3,1,1,B3,B3,1,0.75,1,0.25,0,0.25,0.75,voice-onset-assignment,rhythm_packing,event-match
guitar-standard-chords-vector,duration-mismatch,rhythm,3,1,1,B3,B3,1,0.75,1,0.25,0,0.25,0.75,duration-inference,duration_inference,event-match
guitar-standard-chords-vector,onset-mismatch,rhythm,3,1,1,E4,E4,1,0.75,1,0.25,0,0.25,0.75,voice-onset-assignment,rhythm_packing,event-match
guitar-standard-chords-vector,duration-mismatch,rhythm,3,1,1,E4,E4,1,0.75,1,0.25,0,0.25,0.75,duration-inference,duration_inference,event-match
guitar-standard-chords-vector,missing-note,pitch,3,1,1,G3,,0,,0.5,,,,,missing-or-extra-extraction,symbol_detection,event-match
guitar-standard-chords-vector,missing-note,pitch,3,1,1,B3,,0,,0.5,,,,,missing-or-extra-extraction,symbol_detection,event-match
guitar-standard-chords-vector,missing-note,pitch,3,1,1,E4,,0,,0.5,,,,,missing-or-extra-extraction,symbol_detection,event-match
guitar-standard-chords-vector,extra-note,pitch,3,1,1,,G3,,1.5,,0.5,,,,missing-or-extra-extraction,symbol_detection,event-match
guitar-standard-chords-vector,extra-note,pitch,3,1,1,,B3,,1.5,,0.5,,,,missing-or-extra-extraction,symbol_detection,event-match
guitar-standard-chords-vector,extra-note,pitch,3,1,1,,E4,,1.5,,0.5,,,,missing-or-extra-extraction,symbol_detection,event-match
guitar-standard-chords-vector,incorrect-chord,measure-structure,3,,,,,,,,,,,,chord-grouping,chord_grouping,chord-integrity
guitar-standard-chords-vector,incorrect-chord,measure-structure,3,1,1,,,,,,,,,,chord-grouping,chord_grouping,chord-integrity
guitar-standard-chords-vector,onset-mismatch,rhythm,4,1,1,G3,G3,3,2.75,1,1,0,0.25,0,voice-onset-assignment,rhythm_packing,event-match
guitar-standard-chords-vector,onset-mismatch,rhythm,4,1,1,B3,B3,3,2.75,1,1,0,0.25,0,voice-onset-assignment,rhythm_packing,event-match
guitar-standard-chords-vector,onset-mismatch,rhythm,4,1,1,E4,E4,3,2.75,1,1,0,0.25,0,voice-onset-assignment,rhythm_packing,event-match
guitar-standard-chords-vector,onset-mismatch,rhythm,4,1,1,G3,G3,0,0.5,0.5,0.5,0,0.5,0,voice-onset-assignment,rhythm_packing,event-match
guitar-standard-chords-vector,onset-mismatch,rhythm,4,1,1,B3,B3,0,0.5,0.5,0.5,0,0.5,0,voice-onset-assignment,rhythm_packing,event-match
guitar-standard-chords-vector,onset-mismatch,rhythm,4,1,1,E4,E4,0,0.5,0.5,0.5,0,0.5,0,voice-onset-assignment,rhythm_packing,event-match
guitar-standard-chords-vector,onset-mismatch,rhythm,4,1,1,A3,A3,0.5,1,0.5,0.5,0,0.5,0,voice-onset-assignment,rhythm_packing,event-match
guitar-standard-chords-vector,onset-mismatch,rhythm,4,1,1,C#4,C#4,0.5,1,0.5,0.5,0,0.5,0,voice-onset-assignment,rhythm_packing,event-match
guitar-standard-chords-vector,onset-mismatch,rhythm,4,1,1,G3,G3,1,1.5,1,1,0,0.5,0,voice-onset-assignment,rhythm_packing,event-match
guitar-standard-chords-vector,onset-mismatch,rhythm,4,1,1,B3,B3,1,1.5,1,1,0,0.5,0,voice-onset-assignment,rhythm_packing,event-match
guitar-standard-chords-vector,onset-mismatch,rhythm,4,1,1,E4,E4,1,1.5,1,1,0,0.5,0,voice-onset-assignment,rhythm_packing,event-match
guitar-standard-chords-vector,missing-note,pitch,4,1,1,E3,,0,,0.5,,,,,missing-or-extra-extraction,symbol_detection,event-match
guitar-standard-chords-vector,missing-note,pitch,4,1,1,F#3,,0.5,,0.5,,,,,missing-or-extra-extraction,symbol_detection,event-match
guitar-standard-chords-vector,missing-note,pitch,4,1,1,E3,,1,,1,,,,,missing-or-extra-extraction,symbol_detection,event-match
guitar-standard-chords-vector,missing-note,pitch,4,1,1,E3,,2,,1,,,,,missing-or-extra-extraction,symbol_detection,event-match
guitar-standard-chords-vector,missing-note,pitch,4,1,1,E3,,3,,1,,,,,missing-or-extra-extraction,symbol_detection,event-match
guitar-standard-chords-vector,incorrect-chord,measure-structure,4,1,1,,,,,,,,,,chord-grouping,chord_grouping,chord-integrity
guitar-standard-chords-vector,incorrect-chord,measure-structure,4,1,1,,,,,,,,,,chord-grouping,chord_grouping,chord-integrity
guitar-standard-chords-vector,incorrect-chord,measure-structure,4,1,1,,,,,,,,,,chord-grouping,chord_grouping,chord-integrity
guitar-standard-chords-vector,incorrect-chord,measure-structure,4,1,1,,,,,,,,,,chord-grouping,chord_grouping,chord-integrity
guitar-standard-chords-vector,incorrect-chord,measure-structure,4,1,1,,,,,,,,,,chord-grouping,chord_grouping,chord-integrity
guitar-standard-chords-vector,split-measure,measure-structure,5,,,,,,,,,,,,measure-structure,measure segmentation,measure-alignment
guitar-standard-chords-vector,merged-measure,measure-structure,6,,,,,,,,,,,,measure-structure,measure segmentation,measure-alignment
guitar-standard-chords-vector,onset-mismatch,rhythm,8,1,1,A3,A3,0.5,1,0.5,0.5,0,0.5,0,voice-onset-assignment,rhythm_packing,event-match
guitar-standard-chords-vector,onset-mismatch,rhythm,8,1,1,C#4,C#4,0.5,1,0.5,0.5,0,0.5,0,voice-onset-assignment,rhythm_packing,event-match
guitar-standard-chords-vector,onset-mismatch,rhythm,8,1,1,G3,G3,1,1.5,1,1,0,0.5,0,voice-onset-assignment,rhythm_packing,event-match
guitar-standard-chords-vector,onset-mismatch,rhythm,8,1,1,B3,B3,1,1.5,1,1,0,0.5,0,voice-onset-assignment,rhythm_packing,event-match
guitar-standard-chords-vector,onset-mismatch,rhythm,8,1,1,E4,E4,1,1.5,1,1,0,0.5,0,voice-onset-assignment,rhythm_packing,event-match
guitar-standard-chords-vector,incorrect-pitch,pitch,8,1,1,F#3,G3,0.5,1,0.5,0.25,1,0.5,0.25,accidental-or-staff-position,pitch_mapping,event-match
guitar-standard-chords-vector,onset-mismatch,rhythm,8,1,1,F#3,G3,0.5,1,0.5,0.25,1,0.5,0.25,voice-onset-assignment,rhythm_packing,event-match
guitar-standard-chords-vector,duration-mismatch,rhythm,8,1,1,F#3,G3,0.5,1,0.5,0.25,1,0.5,0.25,duration-inference,duration_inference,event-match
guitar-standard-chords-vector,incorrect-pitch,pitch,8,1,1,E3,B3,1,1,1,0.25,7,0,0.75,staff-pitch-assignment,pitch_mapping,event-match
guitar-standard-chords-vector,duration-mismatch,rhythm,8,1,1,E3,B3,1,1,1,0.25,7,0,0.75,duration-inference,duration_inference,event-match
guitar-standard-chords-vector,incorrect-pitch,pitch,8,1,1,C#3,E4,0.5,1,0.5,0.25,15,0.5,0.25,staff-pitch-assignment,pitch_mapping,event-match
guitar-standard-chords-vector,onset-mismatch,rhythm,8,1,1,C#3,E4,0.5,1,0.5,0.25,15,0.5,0.25,voice-onset-assignment,rhythm_packing,event-match
guitar-standard-chords-vector,duration-mismatch,rhythm,8,1,1,C#3,E4,0.5,1,0.5,0.25,15,0.5,0.25,duration-inference,duration_inference,event-match
guitar-standard-chords-vector,missing-note,pitch,8,1,1,E2,,0,,0.5,,,,,missing-or-extra-extraction,symbol_detection,event-match
guitar-standard-chords-vector,missing-note,pitch,8,1,1,B2,,0,,0.5,,,,,missing-or-extra-extraction,symbol_detection,event-match
guitar-standard-chords-vector,missing-note,pitch,8,1,1,E3,,0,,0.5,,,,,missing-or-extra-extraction,symbol_detection,event-match
guitar-standard-chords-vector,missing-note,pitch,8,1,1,G3,,0,,0.5,,,,,missing-or-extra-extraction,symbol_detection,event-match
guitar-standard-chords-vector,missing-note,pitch,8,1,1,B3,,0,,0.5,,,,,missing-or-extra-extraction,symbol_detection,event-match
guitar-standard-chords-vector,missing-note,pitch,8,1,1,E4,,0,,0.5,,,,,missing-or-extra-extraction,symbol_detection,event-match
guitar-standard-chords-vector,missing-note,pitch,8,1,1,F#2,,0.5,,0.5,,,,,missing-or-extra-extraction,symbol_detection,event-match
guitar-standard-chords-vector,missing-note,pitch,8,1,1,E2,,1,,1,,,,,missing-or-extra-extraction,symbol_detection,event-match
guitar-standard-chords-vector,missing-note,pitch,8,1,1,B2,,1,,1,,,,,missing-or-extra-extraction,symbol_detection,event-match
guitar-standard-chords-vector,missing-note,pitch,8,1,1,E2,,2,,1,,,,,missing-or-extra-extraction,symbol_detection,event-match
guitar-standard-chords-vector,missing-note,pitch,8,1,1,B2,,2,,1,,,,,missing-or-extra-extraction,symbol_detection,event-match
guitar-standard-chords-vector,missing-note,pitch,8,1,1,E2,,3,,1,,,,,missing-or-extra-extraction,symbol_detection,event-match
guitar-standard-chords-vector,missing-note,pitch,8,1,1,B2,,3,,1,,,,,missing-or-extra-extraction,symbol_detection,event-match
guitar-standard-chords-vector,missing-note,pitch,8,1,1,E3,,3,,1,,,,,missing-or-extra-extraction,symbol_detection,event-match
guitar-standard-chords-vector,incorrect-chord,measure-structure,8,1,1,,,,,,,,,,chord-grouping,chord_grouping,chord-integrity
guitar-standard-chords-vector,incorrect-chord,measure-structure,8,1,1,,,,,,,,,,chord-grouping,chord_grouping,chord-integrity
guitar-standard-chords-vector,incorrect-chord,measure-structure,8,1,1,,,,,,,,,,chord-grouping,chord_grouping,chord-integrity
guitar-standard-chords-vector,incorrect-chord,measure-structure,8,,,,,,,,,,,,chord-grouping,chord_grouping,chord-integrity
guitar-standard-chords-vector,incorrect-chord,measure-structure,8,,,,,,,,,,,,chord-grouping,chord_grouping,chord-integrity
guitar-standard-chords-vector,tempo-mismatch,interpretation,1,,,,,,,,,,,,other,unknown / late MusicXML,evaluator-compact
guitar-paired-chords-vector,duration-mismatch,rhythm,1,1,1,G3,G3,0,0,1,0.5,0,0,0.5,duration-inference,duration_inference,event-match
guitar-paired-chords-vector,duration-mismatch,rhythm,1,1,1,C4,C4,0,0,1,0.5,0,0,0.5,duration-inference,duration_inference,event-match
guitar-paired-chords-vector,duration-mismatch,rhythm,1,1,1,E4,E4,0,0,1,0.5,0,0,0.5,duration-inference,duration_inference,event-match
guitar-paired-chords-vector,onset-mismatch,rhythm,1,1,1,C4,C4,1,1.25,1,0.5,0,0.25,0.5,voice-onset-assignment,rhythm_packing,event-match
guitar-paired-chords-vector,duration-mismatch,rhythm,1,1,1,C4,C4,1,1.25,1,0.5,0,0.25,0.5,duration-inference,duration_inference,event-match
guitar-paired-chords-vector,onset-mismatch,rhythm,1,1,1,E4,E4,1,1.25,1,0.5,0,0.25,0.5,voice-onset-assignment,rhythm_packing,event-match
guitar-paired-chords-vector,duration-mismatch,rhythm,1,1,1,E4,E4,1,1.25,1,0.5,0,0.25,0.5,duration-inference,duration_inference,event-match
guitar-paired-chords-vector,onset-mismatch,rhythm,1,1,1,G3,G3,2,1.25,1,0.5,0,0.75,0.5,voice-onset-assignment,rhythm_packing,event-match
guitar-paired-chords-vector,duration-mismatch,rhythm,1,1,1,G3,G3,2,1.25,1,0.5,0,0.75,0.5,duration-inference,duration_inference,event-match
guitar-paired-chords-vector,incorrect-pitch,pitch,1,1,1,C4,D4,3,3.5,1,0.25,2,0.5,0.75,accidental-or-staff-position,pitch_mapping,event-match
guitar-paired-chords-vector,onset-mismatch,rhythm,1,1,1,C4,D4,3,3.5,1,0.25,2,0.5,0.75,voice-onset-assignment,rhythm_packing,event-match
guitar-paired-chords-vector,duration-mismatch,rhythm,1,1,1,C4,D4,3,3.5,1,0.25,2,0.5,0.75,duration-inference,duration_inference,event-match
guitar-paired-chords-vector,incorrect-pitch,pitch,1,1,1,E4,G4,3,3.5,1,0.25,3,0.5,0.75,staff-pitch-assignment,pitch_mapping,event-match
guitar-paired-chords-vector,onset-mismatch,rhythm,1,1,1,E4,G4,3,3.5,1,0.25,3,0.5,0.75,voice-onset-assignment,rhythm_packing,event-match
guitar-paired-chords-vector,duration-mismatch,rhythm,1,1,1,E4,G4,3,3.5,1,0.25,3,0.5,0.75,duration-inference,duration_inference,event-match
guitar-paired-chords-vector,extra-note,pitch,1,1,1,,C4,,0.5,,0.5,,,,missing-or-extra-extraction,symbol_detection,event-match
guitar-paired-chords-vector,extra-note,pitch,1,1,1,,E4,,0.5,,0.5,,,,missing-or-extra-extraction,symbol_detection,event-match
guitar-paired-chords-vector,extra-note,pitch,1,1,1,,D3,,3.5,,0.25,,,,missing-or-extra-extraction,symbol_detection,event-match
guitar-paired-chords-vector,extra-note,pitch,1,1,1,,A3,,3.5,,0.25,,,,missing-or-extra-extraction,symbol_detection,event-match
guitar-paired-chords-vector,incorrect-chord,measure-structure,1,1,1,,,,,,,,,,chord-grouping,pitch_mapping,chord-integrity
guitar-paired-chords-vector,incorrect-chord,measure-structure,1,1,1,,,,,,,,,,chord-grouping,chord_grouping,chord-integrity
guitar-paired-chords-vector,incorrect-chord,measure-structure,1,1,1,,,,,,,,,,chord-grouping,chord_grouping,chord-integrity
guitar-paired-chords-vector,incorrect-pitch,pitch,2,1,1,D4,C4,3,3,1,1,-2,0,0,accidental-or-staff-position,pitch_mapping,event-match
guitar-paired-chords-vector,incorrect-pitch,pitch,2,1,1,G4,A4,3,3,1,1,2,0,0,accidental-or-staff-position,pitch_mapping,event-match
guitar-paired-chords-vector,missing-note,pitch,2,1,1,D3,,0,,1,,,,,missing-or-extra-extraction,symbol_detection,event-match
guitar-paired-chords-vector,missing-note,pitch,2,1,1,D3,,2,,1,,,,,missing-or-extra-extraction,symbol_detection,event-match
guitar-paired-chords-vector,missing-note,pitch,2,1,1,A3,,2,,1,,,,,missing-or-extra-extraction,symbol_detection,event-match
guitar-paired-chords-vector,extra-note,pitch,2,1,1,,D3,,1,,1,,,,missing-or-extra-extraction,symbol_detection,event-match
guitar-paired-chords-vector,extra-note,pitch,2,1,1,,E3,,3,,1,,,,missing-or-extra-extraction,symbol_detection,event-match
guitar-paired-chords-vector,extra-note,pitch,2,1,1,,A3,,3,,1,,,,missing-or-extra-extraction,symbol_detection,event-match
guitar-paired-chords-vector,extra-note,pitch,2,1,1,,E4,,3,,1,,,,missing-or-extra-extraction,symbol_detection,event-match
guitar-paired-chords-vector,incorrect-chord,measure-structure,2,1,1,,,,,,,,,,chord-grouping,chord_grouping,chord-integrity
guitar-paired-chords-vector,incorrect-chord,measure-structure,2,1,1,,,,,,,,,,chord-grouping,chord_grouping,chord-integrity
guitar-paired-chords-vector,incorrect-chord,measure-structure,2,1,1,,,,,,,,,,chord-grouping,chord_grouping,chord-integrity
guitar-paired-chords-vector,incorrect-chord,measure-structure,2,1,1,,,,,,,,,,chord-grouping,chord_grouping,chord-integrity
guitar-paired-chords-vector,incorrect-pitch,pitch,3,1,1,A4,G4,3,3,1,1,-2,0,0,accidental-or-staff-position,pitch_mapping,event-match
guitar-paired-chords-vector,missing-note,pitch,3,1,1,E3,,0,,1,,,,,missing-or-extra-extraction,symbol_detection,event-match
guitar-paired-chords-vector,missing-note,pitch,3,1,1,E3,,2,,1,,,,,missing-or-extra-extraction,symbol_detection,event-match
guitar-paired-chords-vector,missing-note,pitch,3,1,1,A3,,2,,1,,,,,missing-or-extra-extraction,symbol_detection,event-match
guitar-paired-chords-vector,missing-note,pitch,3,1,1,C4,,2,,1,,,,,missing-or-extra-extraction,symbol_detection,event-match
guitar-paired-chords-vector,extra-note,pitch,3,1,1,,E3,,1,,1,,,,missing-or-extra-extraction,symbol_detection,event-match
guitar-paired-chords-vector,extra-note,pitch,3,1,1,,E3,,3,,1,,,,missing-or-extra-extraction,symbol_detection,event-match
guitar-paired-chords-vector,extra-note,pitch,3,1,1,,B3,,3,,1,,,,missing-or-extra-extraction,symbol_detection,event-match
guitar-paired-chords-vector,extra-note,pitch,3,1,1,,B4,,3,,1,,,,missing-or-extra-extraction,symbol_detection,event-match
guitar-paired-chords-vector,extra-note,pitch,3,1,1,,E5,,3,,1,,,,missing-or-extra-extraction,symbol_detection,event-match
guitar-paired-chords-vector,incorrect-chord,measure-structure,3,1,1,,,,,,,,,,chord-grouping,chord_grouping,chord-integrity
guitar-paired-chords-vector,incorrect-chord,measure-structure,3,1,1,,,,,,,,,,chord-grouping,chord_grouping,chord-integrity
guitar-paired-chords-vector,incorrect-chord,measure-structure,3,1,1,,,,,,,,,,chord-grouping,chord_grouping,chord-integrity
guitar-paired-chords-vector,incorrect-chord,measure-structure,3,1,1,,,,,,,,,,chord-grouping,chord_grouping,chord-integrity
guitar-paired-chords-vector,missing-note,pitch,4,1,1,E3,,0,,1,,,,,missing-or-extra-extraction,symbol_detection,event-match
guitar-paired-chords-vector,missing-note,pitch,4,1,1,E3,,2,,1,,,,,missing-or-extra-extraction,symbol_detection,event-match
guitar-paired-chords-vector,missing-note,pitch,4,1,1,B3,,2,,1,,,,,missing-or-extra-extraction,symbol_detection,event-match
guitar-paired-chords-vector,missing-note,pitch,4,1,1,E4,,2,,1,,,,,missing-or-extra-extraction,symbol_detection,event-match
guitar-paired-chords-vector,missing-note,pitch,4,1,1,G4,,2,,1,,,,,missing-or-extra-extraction,symbol_detection,event-match
guitar-paired-chords-vector,missing-note,pitch,4,1,1,B4,,3,,1,,,,,missing-or-extra-extraction,symbol_detection,event-match
guitar-paired-chords-vector,missing-note,pitch,4,1,1,E5,,3,,1,,,,,missing-or-extra-extraction,symbol_detection,event-match
guitar-paired-chords-vector,extra-note,pitch,4,1,1,,E3,,1,,1,,,,missing-or-extra-extraction,symbol_detection,event-match
guitar-paired-chords-vector,incorrect-chord,measure-structure,4,1,1,,,,,,,,,,chord-grouping,chord_grouping,chord-integrity
guitar-paired-chords-vector,incorrect-chord,measure-structure,4,1,1,,,,,,,,,,chord-grouping,chord_grouping,chord-integrity
guitar-paired-chords-vector,incorrect-chord,measure-structure,4,1,1,,,,,,,,,,chord-grouping,chord_grouping,chord-integrity
guitar-paired-chords-vector,incorrect-chord,measure-structure,4,,,,,,,,,,,,chord-grouping,chord_grouping,chord-integrity
guitar-paired-chords-vector,missing-note,pitch,5,1,1,G4,,3,,1,,,,,missing-or-extra-extraction,symbol_detection,event-match
guitar-paired-chords-vector,missing-note,pitch,5,1,1,B4,,3,,1,,,,,missing-or-extra-extraction,symbol_detection,event-match
guitar-paired-chords-vector,incorrect-chord,measure-structure,5,,,,,,,,,,,,chord-grouping,chord_grouping,chord-integrity
guitar-paired-chords-vector,split-measure,measure-structure,6,,,,,,,,,,,,measure-structure,measure segmentation,measure-alignment
guitar-paired-chords-vector,split-measure,measure-structure,7,,,,,,,,,,,,measure-structure,measure segmentation,measure-alignment
guitar-paired-chords-vector,missing-note,pitch,8,1,1,G2,,0,,1,,,,,missing-or-extra-extraction,symbol_detection,event-match
guitar-paired-chords-vector,missing-note,pitch,8,1,1,C3,,0,,1,,,,,missing-or-extra-extraction,symbol_detection,event-match
guitar-paired-chords-vector,missing-note,pitch,8,1,1,E3,,0,,1,,,,,missing-or-extra-extraction,symbol_detection,event-match
guitar-paired-chords-vector,missing-note,pitch,8,1,1,C3,,1,,1,,,,,missing-or-extra-extraction,symbol_detection,event-match
guitar-paired-chords-vector,missing-note,pitch,8,1,1,E3,,1,,1,,,,,missing-or-extra-extraction,symbol_detection,event-match
guitar-paired-chords-vector,missing-note,pitch,8,1,1,G2,,2,,1,,,,,missing-or-extra-extraction,symbol_detection,event-match
guitar-paired-chords-vector,missing-note,pitch,8,1,1,C3,,2,,1,,,,,missing-or-extra-extraction,symbol_detection,event-match
guitar-paired-chords-vector,missing-note,pitch,8,1,1,E3,,2,,1,,,,,missing-or-extra-extraction,symbol_detection,event-match
guitar-paired-chords-vector,incorrect-chord,measure-structure,8,1,1,,,,,,,,,,chord-grouping,chord_grouping,chord-integrity
guitar-paired-chords-vector,incorrect-chord,measure-structure,8,1,1,,,,,,,,,,chord-grouping,chord_grouping,chord-integrity
guitar-paired-chords-vector,incorrect-chord,measure-structure,8,1,1,,,,,,,,,,chord-grouping,chord_grouping,chord-integrity
guitar-paired-chords-vector,repeat-mismatch,interpretation,1,,,,,,,,,,,,other,unknown / late MusicXML,evaluator-compact
guitar-paired-chords-vector,tempo-mismatch,interpretation,1,,,,,,,,,,,,other,unknown / late MusicXML,evaluator-compact
guitar-paired-chords-vector,repeat-mismatch,interpretation,8,,,,,,,,,,,,other,unknown / late MusicXML,evaluator-compact
guitar-techniques-paired-vector,missing-tie,sustain,4,1,1,D4,D4,3,3,1,1,0,0,0,sustain-tie,sustain_association,event-match
guitar-techniques-paired-vector,missing-tie,sustain,5,1,1,A4,A4,0,0,1,1,0,0,0,sustain-tie,sustain_association,event-match
guitar-techniques-paired-vector,tempo-mismatch,interpretation,1,,,,,,,,,,,,other,unknown / late MusicXML,evaluator-compact
